"_id_transferencias","class","data.co2","data.humidity","data.room_temp","data.surf_temp","hub","node","time"
"636126d93736f2c2b990ca4e","4405","473","36.03","26.46","","000FF001","65799","2022-11-01T15:02:01.677282"
"636127153736f2c2b990ca4f","4405","","37.30","21.90","20.15","000FF001","65795","2022-11-01T15:03:01.698610"
"636127313736f2c2b990ca50","4405","","40.00","21.70","19.41","000FF001","131332","2022-11-01T15:03:29.438971"
"636127373736f2c2b990ca51","4405","","13.00","22.00","19.79","000FF001","131333","2022-11-01T15:03:35.544493"
"6361273d3736f2c2b990ca52","4405","","42.20","22.00","19.87","000FF001","131334","2022-11-01T15:03:41.046726"
"636127aa3736f2c2b990ca53","4405","","43.70","21.60","19.67","000FF001","65794","2022-11-01T15:05:30.121641"
"636127ad3736f2c2b990ca54","4405","","41.00","25.10","19.03","000FF001","65793","2022-11-01T15:05:33.739892"
"6361282a3736f2c2b990ca55","4405","468","35.93","26.56","","000FF001","65799","2022-11-01T15:07:38.354382"
"636128453736f2c2b990ca56","4405","","37.20","21.90","20.17","000FF001","65795","2022-11-01T15:08:05.545709"
"636128613736f2c2b990ca57","4405","","39.90","21.70","19.41","000FF001","131332","2022-11-01T15:08:33.285456"
"636128653736f2c2b990ca58","4405","","12.90","22.00","19.79","000FF001","131333","2022-11-01T15:08:37.707899"
"6361286d3736f2c2b990ca59","4405","","42.20","22.00","19.89","000FF001","131334","2022-11-01T15:08:45.092273"
"636128d83736f2c2b990ca5a","4405","","43.30","21.70","19.61","000FF001","65794","2022-11-01T15:10:32.206161"
"636128dd3736f2c2b990ca5b","4405","","40.30","25.00","19.03","000FF001","65793","2022-11-01T15:10:37.816578"
"636129753736f2c2b990ca5c","4405","","37.50","22.10","20.17","000FF001","65795","2022-11-01T15:13:09.399130"
"6361297b3736f2c2b990ca5d","4405","463","35.81","26.62","","000FF001","65799","2022-11-01T15:13:15.003741"
"636129913736f2c2b990ca5e","4405","","39.80","21.70","19.45","000FF001","131332","2022-11-01T15:13:37.130671"
"636129933736f2c2b990ca5f","4405","","12.90","22.00","19.79","000FF001","131333","2022-11-01T15:13:39.869706"
"6361299d3736f2c2b990ca60","4405","","42.20","22.00","19.89","000FF001","131334","2022-11-01T15:13:49.137171"
"63612a063736f2c2b990ca61","4405","","43.10","21.60","19.73","000FF001","65794","2022-11-01T15:15:34.289009"
"63612a0d3736f2c2b990ca62","4405","","41.00","24.70","19.01","000FF001","65793","2022-11-01T15:15:41.892212"
"63612aa53736f2c2b990ca63","4405","","37.40","21.90","20.17","000FF001","65795","2022-11-01T15:18:13.248975"
"63612ac03736f2c2b990ca64","4405","","39.80","21.70","19.41","000FF001","131332","2022-11-01T15:18:40.976570"
"63612ac23736f2c2b990ca65","4405","","13.00","22.00","19.77","000FF001","131333","2022-11-01T15:18:42.033153"
"63612acb3736f2c2b990ca66","4405","470","35.55","26.78","","000FF001","65799","2022-11-01T15:18:51.233679"
"63612acd3736f2c2b990ca67","4405","","42.20","22.00","19.87","000FF001","131334","2022-11-01T15:18:53.180180"
"63612b343736f2c2b990ca68","4405","","43.20","21.80","19.77","000FF001","65794","2022-11-01T15:20:36.373810"
"63612b3d3736f2c2b990ca69","4405","","40.70","24.70","19.19","000FF001","65793","2022-11-01T15:20:45.967537"
"63612bd53736f2c2b990ca6a","4405","","37.40","21.70","20.11","000FF001","65795","2022-11-01T15:23:17.099325"
"63612bf03736f2c2b990ca6b","4405","","12.90","22.00","19.71","000FF001","131333","2022-11-01T15:23:44.194941"
"63612bf03736f2c2b990ca6c","4405","","39.80","21.70","19.41","000FF001","131332","2022-11-01T15:23:44.822513"
"63612bfd3736f2c2b990ca6d","4405","","42.20","22.00","19.87","000FF001","131334","2022-11-01T15:23:57.225611"
"63612c1b3736f2c2b990ca6e","4405","471","35.08","27.09","","000FF001","65799","2022-11-01T15:24:27.192108"
"63612c623736f2c2b990ca6f","4405","","43.10","21.90","19.79","000FF001","65794","2022-11-01T15:25:38.459019"
"63612c6e3736f2c2b990ca70","4405","","40.20","25.10","19.45","000FF001","65793","2022-11-01T15:25:50.043330"
"63612d043736f2c2b990ca71","4405","","37.60","22.10","20.15","000FF001","65795","2022-11-01T15:28:20.952715"
"63612d1e3736f2c2b990ca72","4405","","13.00","22.00","19.79","000FF001","131333","2022-11-01T15:28:46.358509"
"63612d203736f2c2b990ca73","4405","","39.90","21.70","19.45","000FF001","131332","2022-11-01T15:28:48.668465"
"63612d2d3736f2c2b990ca74","4405","","42.20","22.10","19.87","000FF001","131334","2022-11-01T15:29:01.269278"
"63612d6b3736f2c2b990ca75","4405","470","35.28","26.90","","000FF001","65799","2022-11-01T15:30:03.098797"
"63612d903736f2c2b990ca76","4405","","42.80","22.00","19.71","000FF001","65794","2022-11-01T15:30:40.547001"
"63612d9e3736f2c2b990ca77","4405","","39.70","25.20","19.47","000FF001","65793","2022-11-01T15:30:54.120886"
"63612e343736f2c2b990ca78","4405","","37.30","21.90","20.15","000FF001","65795","2022-11-01T15:33:24.803653"
"63612e4c3736f2c2b990ca79","4405","","13.00","22.00","19.73","000FF001","131333","2022-11-01T15:33:48.520387"
"63612e503736f2c2b990ca7a","4405","","39.90","21.70","19.39","000FF001","131332","2022-11-01T15:33:52.513433"
"63612e5d3736f2c2b990ca7b","4405","","42.20","22.00","19.95","000FF001","131334","2022-11-01T15:34:05.313041"
"63612ebb3736f2c2b990ca7c","4405","467","35.44","26.83","","000FF001","65799","2022-11-01T15:35:39.421001"
"63612ebe3736f2c2b990ca7d","4405","","42.70","22.00","19.77","000FF001","65794","2022-11-01T15:35:42.629224"
"63612ece3736f2c2b990ca7e","4405","","40.90","24.50","19.41","000FF001","65793","2022-11-01T15:35:58.200366"
"63612f643736f2c2b990ca7f","4405","","37.30","22.00","20.11","000FF001","65795","2022-11-01T15:38:28.653318"
"63612f7a3736f2c2b990ca80","4405","","13.00","22.00","19.77","000FF001","131333","2022-11-01T15:38:50.682346"
"63612f803736f2c2b990ca81","4405","","40.00","21.80","19.41","000FF001","131332","2022-11-01T15:38:56.360037"
"63612f8d3736f2c2b990ca82","4405","","42.20","22.00","19.89","000FF001","131334","2022-11-01T15:39:09.356492"
"63612fec3736f2c2b990ca83","4405","","42.90","22.00","19.83","000FF001","65794","2022-11-01T15:40:44.713449"
"63612ffe3736f2c2b990ca84","4405","","40.90","24.60","19.47","000FF001","65793","2022-11-01T15:41:02.270991"
"6361300b3736f2c2b990ca85","4405","473","35.09","27.07","","000FF001","65799","2022-11-01T15:41:15.810980"
"636130943736f2c2b990ca86","4405","","37.30","22.00","20.17","000FF001","65795","2022-11-01T15:43:32.505878"
"636130a83736f2c2b990ca87","4405","","13.00","22.00","19.83","000FF001","131333","2022-11-01T15:43:52.847676"
"636130b03736f2c2b990ca88","4405","","39.90","21.70","19.41","000FF001","131332","2022-11-01T15:44:00.204240"
"636130bd3736f2c2b990ca89","4405","","42.20","22.00","19.89","000FF001","131334","2022-11-01T15:44:13.401479"
"6361311a3736f2c2b990ca8a","4405","","42.80","22.00","19.83","000FF001","65794","2022-11-01T15:45:46.798568"
"6361312e3736f2c2b990ca8b","4405","","40.20","24.70","19.63","000FF001","65793","2022-11-01T15:46:06.346423"
"6361315c3736f2c2b990ca8c","4405","469","35.05","27.11","","000FF001","65799","2022-11-01T15:46:52.126422"
"636131c43736f2c2b990ca8d","4405","","37.30","22.00","20.11","000FF001","65795","2022-11-01T15:48:36.357122"
"636131d73736f2c2b990ca8e","4405","","13.00","22.00","19.77","000FF001","131333","2022-11-01T15:48:55.010903"
"636131e03736f2c2b990ca8f","4405","","39.90","21.70","19.47","000FF001","131332","2022-11-01T15:49:04.049112"
"636131ed3736f2c2b990ca90","4405","","42.20","22.00","19.79","000FF001","131334","2022-11-01T15:49:17.447712"
"636132483736f2c2b990ca91","4405","","42.70","22.10","19.89","000FF001","65794","2022-11-01T15:50:48.883936"
"6361325e3736f2c2b990ca92","4405","","40.40","24.80","19.61","000FF001","65793","2022-11-01T15:51:10.428584"
"636132ac3736f2c2b990ca93","4405","464","34.60","27.48","","000FF001","65799","2022-11-01T15:52:28.409859"
"636132f43736f2c2b990ca94","4405","","37.10","22.10","20.15","000FF001","65795","2022-11-01T15:53:40.209550"
"636133053736f2c2b990ca95","4405","","12.90","22.00","19.83","000FF001","131333","2022-11-01T15:53:57.172419"
"6361330f3736f2c2b990ca96","4405","","39.90","21.70","19.45","000FF001","131332","2022-11-01T15:54:07.895700"
"6361331d3736f2c2b990ca97","4405","","42.20","22.00","19.89","000FF001","131334","2022-11-01T15:54:21.491117"
"636133763736f2c2b990ca98","4405","","42.70","22.20","19.93","000FF001","65794","2022-11-01T15:55:50.970349"
"6361338e3736f2c2b990ca99","4405","","39.80","25.30","19.83","000FF001","65793","2022-11-01T15:56:14.502525"
"636133fc3736f2c2b990ca9a","4405","464","33.90","27.85","","000FF001","65799","2022-11-01T15:58:04.470172"
"636134243736f2c2b990ca9b","4405","","37.20","22.10","20.09","000FF001","65795","2022-11-01T15:58:44.061946"
"636134333736f2c2b990ca9c","4405","","13.00","22.00","19.77","000FF001","131333","2022-11-01T15:58:59.336077"
"6361343f3736f2c2b990ca9d","4405","","39.90","21.70","19.45","000FF001","131332","2022-11-01T15:59:11.741889"
"6361344d3736f2c2b990ca9e","4405","","42.20","22.00","19.95","000FF001","131334","2022-11-01T15:59:25.536607"
"636134a53736f2c2b990ca9f","4405","","42.40","22.40","19.95","000FF001","65794","2022-11-01T16:00:53.056509"
