"_id_transferencias","class","data.co2","data.humidity","data.room_temp","data.surf_temp","hub","node","time"
"63613ce73736f2c2b990cad8","4405","","41.80","22.70","20.17","000FF001","65794","2022-11-01T16:36:07.662515"
"63613d0f3736f2c2b990cad9","4405","","39.20","25.40","20.45","000FF001","65793","2022-11-01T16:36:47.123293"
"63613d2d3736f2c2b990cada","4405","453","32.94","28.45","","000FF001","65799","2022-11-01T16:37:17.496365"
"63613da23736f2c2b990cadb","4405","","37.20","22.20","20.23","000FF001","65795","2022-11-01T16:39:14.876694"
"63613da43736f2c2b990cadc","4405","","13.00","22.00","19.77","000FF001","131333","2022-11-01T16:39:16.637038"
"63613dbe3736f2c2b990cadd","4405","","39.90","21.70","19.39","000FF001","131332","2022-11-01T16:39:42.508286"
"63613dcd3736f2c2b990cade","4405","","42.20","22.00","19.87","000FF001","131334","2022-11-01T16:39:57.891469"
"63613e153736f2c2b990cae0","4405","","41.60","22.90","20.17","000FF001","65794","2022-11-01T16:41:09.752569"
"63613e3f3736f2c2b990cae1","4405","","38.90","25.60","20.65","000FF001","65793","2022-11-01T16:41:51.200256"
"63613e7d3736f2c2b990cae3","4405","453","33.18","28.35","","000FF001","65799","2022-11-01T16:42:53.512081"
"63613ed23736f2c2b990cae5","4405","","37.00","22.10","20.23","000FF001","65795","2022-11-01T16:44:18.732520"
"63613ed23736f2c2b990cae6","4405","","13.10","22.00","19.71","000FF001","131333","2022-11-01T16:44:18.800899"
"63613eee3736f2c2b990cae7","4405","","39.90","21.60","19.41","000FF001","131332","2022-11-01T16:44:46.353613"
"63613efd3736f2c2b990cae8","4405","","42.20","22.00","19.93","000FF001","131334","2022-11-01T16:45:01.934631"
"63613f433736f2c2b990caea","4405","","41.40","23.00","20.23","000FF001","65794","2022-11-01T16:46:11.839927"
"63613f6f3736f2c2b990caeb","4405","","38.70","25.80","20.81","000FF001","65793","2022-11-01T16:46:55.280264"
"63613fcd3736f2c2b990caec","4405","458","32.67","28.67","","000FF001","65799","2022-11-01T16:48:29.513933"
"636140003736f2c2b990caed","4405","","13.00","21.90","19.71","000FF001","131333","2022-11-01T16:49:20.961142"
"636140023736f2c2b990caee","4405","","37.10","22.20","20.21","000FF001","65795","2022-11-01T16:49:22.581748"
"6361401e3736f2c2b990caf0","4405","","40.00","21.70","19.39","000FF001","131332","2022-11-01T16:49:50.199476"
"6361402d3736f2c2b990caf1","4405","","42.20","22.00","19.83","000FF001","131334","2022-11-01T16:50:05.977620"
"636140713736f2c2b990caf2","4405","","41.30","23.20","20.31","000FF001","65794","2022-11-01T16:51:13.929659"
"6361409f3736f2c2b990caf4","4405","","38.50","25.90","20.87","000FF001","65793","2022-11-01T16:51:59.356378"
"6361411d3736f2c2b990caf6","4405","458","32.86","28.55","","000FF001","65799","2022-11-01T16:54:05.637757"
"6361412f3736f2c2b990caf7","4405","","13.10","21.90","19.73","000FF001","131333","2022-11-01T16:54:23.125991"
"636141323736f2c2b990caf8","4405","","37.00","22.30","20.31","000FF001","65795","2022-11-01T16:54:26.432106"
"6361414e3736f2c2b990caf9","4405","","40.00","21.60","19.39","000FF001","131332","2022-11-01T16:54:54.042582"
"6361415e3736f2c2b990cafb","4405","","42.20","22.00","19.83","000FF001","131334","2022-11-01T16:55:10.023486"
"636141a03736f2c2b990cafd","4405","","41.30","23.40","20.43","000FF001","65794","2022-11-01T16:56:16.014894"
"636141cf3736f2c2b990caff","4405","","38.50","25.80","20.99","000FF001","65793","2022-11-01T16:57:03.436221"
"6361425d3736f2c2b990cb02","4405","","13.10","21.90","19.77","000FF001","131333","2022-11-01T16:59:25.286582"
"636142623736f2c2b990cb03","4405","","37.00","22.30","20.27","000FF001","65795","2022-11-01T16:59:30.283310"
"6361426d3736f2c2b990cb04","4405","458","32.90","28.54","","000FF001","65799","2022-11-01T16:59:41.852518"
"6361427d3736f2c2b990cb05","4405","","40.00","21.50","19.35","000FF001","131332","2022-11-01T16:59:57.889809"
