"_id_transferencias","class","data.co2","data.humidity","data.room_temp","data.surf_temp","hub","node","time"
"63616cdb3736f2c2b990cc04","4405","","13.80","21.40","19.35","000FF001","131333","2022-11-01T20:00:43.110068"
"63616d1c3736f2c2b990cc05","4405","","37.90","21.60","19.79","000FF001","65795","2022-11-01T20:01:48.944212"
"63616d383736f2c2b990cc06","4405","","40.20","21.20","19.03","000FF001","131332","2022-11-01T20:02:16.308306"
"63616d493736f2c2b990cc07","4405","","43.70","21.60","19.93","000FF001","65794","2022-11-01T20:02:33.218176"
"63616d4f3736f2c2b990cc08","4405","","42.50","21.60","19.61","000FF001","131334","2022-11-01T20:02:39.639111"
"63616dc23736f2c2b990cc09","4405","","45.90","21.10","20.11","000FF001","65793","2022-11-01T20:04:34.201937"
"63616dc73736f2c2b990cc0a","4405","453","36.43","26.30","","000FF001","65799","2022-11-01T20:04:39.881582"
"63616e093736f2c2b990cc0b","4405","","13.90","21.40","19.33","000FF001","131333","2022-11-01T20:05:45.271184"
"63616e4c3736f2c2b990cc0c","4405","","37.80","21.60","19.83","000FF001","65795","2022-11-01T20:06:52.794065"
"63616e683736f2c2b990cc0d","4405","","40.30","21.30","19.03","000FF001","131332","2022-11-01T20:07:20.153132"
"63616e773736f2c2b990cc0e","4405","","43.60","21.40","19.95","000FF001","65794","2022-11-01T20:07:35.303750"
"63616e7f3736f2c2b990cc0f","4405","","42.50","21.60","19.61","000FF001","131334","2022-11-01T20:07:43.681890"
"63616ef23736f2c2b990cc10","4405","","46.00","21.10","20.09","000FF001","65793","2022-11-01T20:09:38.272622"
"63616f183736f2c2b990cc11","4405","454","36.58","26.20","","000FF001","65799","2022-11-01T20:10:16.473760"
"63616f373736f2c2b990cc12","4405","","13.90","21.40","19.41","000FF001","131333","2022-11-01T20:10:47.431808"
"63616f7c3736f2c2b990cc13","4405","","37.90","21.70","19.79","000FF001","65795","2022-11-01T20:11:56.646696"
"63616f983736f2c2b990cc14","4405","","40.30","21.20","19.03","000FF001","131332","2022-11-01T20:12:23.998305"
"63616fa53736f2c2b990cc15","4405","","43.70","21.50","19.99","000FF001","65794","2022-11-01T20:12:37.384789"
"63616faf3736f2c2b990cc16","4405","","42.60","21.60","19.63","000FF001","131334","2022-11-01T20:12:47.725696"
"636170223736f2c2b990cc17","4405","","46.00","21.10","20.11","000FF001","65793","2022-11-01T20:14:42.343525"
"636170653736f2c2b990cc18","4405","","13.90","21.40","19.35","000FF001","131333","2022-11-01T20:15:49.595433"
"636170693736f2c2b990cc19","4405","447","36.50","26.24","","000FF001","65799","2022-11-01T20:15:53.061801"
"636170ac3736f2c2b990cc1a","4405","","37.90","21.60","19.73","000FF001","65795","2022-11-01T20:17:00.498774"
"636170c73736f2c2b990cc1b","4405","","40.30","21.20","19.07","000FF001","131332","2022-11-01T20:17:27.842357"
"636170d33736f2c2b990cc1c","4405","","43.70","21.50","19.93","000FF001","65794","2022-11-01T20:17:39.470203"
"636170df3736f2c2b990cc1d","4405","","42.50","21.50","19.51","000FF001","131334","2022-11-01T20:17:51.767964"
"636171523736f2c2b990cc1e","4405","","46.00","21.10","20.05","000FF001","65793","2022-11-01T20:19:46.412775"
"636171933736f2c2b990cc1f","4405","","13.90","21.40","19.35","000FF001","131333","2022-11-01T20:20:51.755744"
"636171b93736f2c2b990cc20","4405","444","36.54","26.18","","000FF001","65799","2022-11-01T20:21:29.619461"
"636171dc3736f2c2b990cc21","4405","","38.00","21.70","19.77","000FF001","65795","2022-11-01T20:22:04.347702"
"636171f73736f2c2b990cc22","4405","","40.30","21.20","19.03","000FF001","131332","2022-11-01T20:22:31.687203"
"636172013736f2c2b990cc23","4405","","43.70","21.50","19.95","000FF001","65794","2022-11-01T20:22:41.554071"
"6361720f3736f2c2b990cc24","4405","","42.60","21.50","19.61","000FF001","131334","2022-11-01T20:22:55.810550"
"636172823736f2c2b990cc25","4405","","46.00","21.10","20.01","000FF001","65793","2022-11-01T20:24:50.483053"
"636172c13736f2c2b990cc26","4405","","13.90","21.40","19.33","000FF001","131333","2022-11-01T20:25:53.916890"
"6361730a3736f2c2b990cc27","4405","454","36.52","26.18","","000FF001","65799","2022-11-01T20:27:06.079174"
